38.0504 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.4608 , 0.4608 , 0.36275]), colorSpace='rgb', contrast=0.5, depth=-2.0, draggable=False, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([8., 8.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
38.0506 	EXP 	window1: mouseVisible = False
38.0552 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([0.6471, 0.4118, 0.098 ]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Cooper Black', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for your participation. \n', units='height', win=Window(...), wrapWidth=1)
0.0886 	EXP 	image_2: autoDraw = True
2.0104 	INFO 	Keyboard events cleared
2.0095 	EXP 	image_2: autoDraw = False
2.0095 	EXP 	image_2: autoDraw = False
2.0095 	EXP 	text: autoDraw = True
14.5259 	DATA 	Keypress: capslock
18.0242 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (4).
18.0303 	DATA 	Keypress: space
18.0465 	EXP 	text: autoDraw = False
18.0465 	EXP 	grating: ori = -10.0
18.0465 	EXP 	fixation: autoDraw = True
18.2442 	EXP 	fixation: autoDraw = False
18.3283 	EXP 	grating: autoDraw = True
18.3283 	EXP 	grating: tex = 'sin'
18.6615 	EXP 	grating: autoDraw = False
19.0832 	DATA 	Keypress: z
19.0950 	EXP 	fixation: autoDraw = False
19.0950 	EXP 	grating: autoDraw = False
19.0950 	EXP 	grating: ori = -8.0
19.0950 	EXP 	fixation: autoDraw = True
19.2796 	EXP 	fixation: autoDraw = False
19.4119 	EXP 	grating: autoDraw = True
19.6955 	DATA 	Keypress: comma
19.7449 	EXP 	grating: autoDraw = False
21.5651 	DATA 	Keypress: m
21.5757 	EXP 	fixation: autoDraw = False
21.5757 	EXP 	grating: autoDraw = False
21.5757 	EXP 	grating: ori = -9.0
21.5757 	EXP 	fixation: autoDraw = True
21.7762 	EXP 	fixation: autoDraw = False
21.8766 	EXP 	grating: autoDraw = True
22.1742 	EXP 	grating: autoDraw = False
22.4839 	DATA 	Keypress: z
22.4913 	EXP 	fixation: autoDraw = False
22.4913 	EXP 	grating: autoDraw = False
22.4913 	EXP 	grating: ori = -9.0
22.4913 	EXP 	fixation: autoDraw = True
22.6911 	EXP 	fixation: autoDraw = False
22.7918 	EXP 	grating: autoDraw = True
23.0932 	DATA 	Keypress: z
23.1077 	EXP 	fixation: autoDraw = False
23.1077 	EXP 	grating: autoDraw = False
23.1077 	EXP 	grating: ori = 9.0
23.1077 	EXP 	fixation: autoDraw = True
23.2926 	EXP 	fixation: autoDraw = False
23.4244 	EXP 	grating: autoDraw = True
23.7211 	DATA 	Keypress: z
23.7398 	EXP 	grating: autoDraw = False
23.8406 	EXP 	fixation: autoDraw = False
23.8406 	EXP 	grating: autoDraw = False
23.8406 	EXP 	grating: ori = -10.0
23.8406 	EXP 	fixation: autoDraw = True
24.0404 	EXP 	fixation: autoDraw = False
24.1404 	EXP 	grating: autoDraw = True
24.4565 	EXP 	grating: autoDraw = False
24.4726 	DATA 	Keypress: z
24.4900 	EXP 	fixation: autoDraw = False
24.4900 	EXP 	grating: autoDraw = False
24.4900 	EXP 	grating: ori = -10.0
24.4900 	EXP 	fixation: autoDraw = True
24.6742 	EXP 	fixation: autoDraw = False
24.8066 	EXP 	grating: autoDraw = True
25.1394 	EXP 	grating: autoDraw = False
25.1940 	DATA 	Keypress: z
25.2059 	EXP 	fixation: autoDraw = False
25.2059 	EXP 	grating: autoDraw = False
25.2059 	EXP 	grating: ori = 10.0
25.2059 	EXP 	fixation: autoDraw = True
25.4060 	EXP 	fixation: autoDraw = False
25.4894 	EXP 	grating: autoDraw = True
25.8060 	EXP 	grating: autoDraw = False
25.9451 	DATA 	Keypress: m
26.0558 	EXP 	fixation: autoDraw = False
26.0558 	EXP 	grating: autoDraw = False
26.0558 	EXP 	grating: ori = 9.0
26.0558 	EXP 	fixation: autoDraw = True
26.2531 	EXP 	fixation: autoDraw = False
26.3545 	EXP 	grating: autoDraw = True
26.6521 	EXP 	grating: autoDraw = False
26.7255 	DATA 	Keypress: m
26.8879 	EXP 	fixation: autoDraw = False
26.8879 	EXP 	grating: autoDraw = False
26.8879 	EXP 	grating: ori = -9.0
26.8879 	EXP 	fixation: autoDraw = True
27.0873 	EXP 	fixation: autoDraw = False
27.1886 	EXP 	grating: autoDraw = True
27.5050 	EXP 	grating: autoDraw = False
27.6050 	DATA 	Keypress: z
27.6202 	EXP 	fixation: autoDraw = False
27.6202 	EXP 	grating: autoDraw = False
27.6202 	EXP 	grating: ori = -9.0
27.6202 	EXP 	fixation: autoDraw = True
27.8197 	EXP 	fixation: autoDraw = False
27.9367 	EXP 	grating: autoDraw = True
28.2524 	EXP 	grating: autoDraw = False
28.2901 	DATA 	Keypress: z
28.3029 	EXP 	fixation: autoDraw = False
28.3029 	EXP 	grating: autoDraw = False
28.3029 	EXP 	grating: ori = -8.0
28.3029 	EXP 	fixation: autoDraw = True
28.5028 	EXP 	fixation: autoDraw = False
28.6026 	EXP 	grating: autoDraw = True
28.9187 	EXP 	grating: autoDraw = False
28.9356 	DATA 	Keypress: z
28.9507 	EXP 	fixation: autoDraw = False
28.9507 	EXP 	grating: autoDraw = False
28.9507 	EXP 	grating: ori = 8.0
28.9507 	EXP 	fixation: autoDraw = True
29.1508 	EXP 	fixation: autoDraw = False
29.2529 	EXP 	grating: autoDraw = True
29.5850 	EXP 	grating: autoDraw = False
29.6713 	DATA 	Keypress: m
29.6844 	EXP 	fixation: autoDraw = False
29.6844 	EXP 	grating: autoDraw = False
29.6844 	EXP 	grating: ori = -8.0
29.6844 	EXP 	fixation: autoDraw = True
29.8682 	EXP 	fixation: autoDraw = False
29.9847 	EXP 	grating: autoDraw = True
30.3176 	EXP 	grating: autoDraw = False
30.3703 	DATA 	Keypress: z
30.3826 	EXP 	fixation: autoDraw = False
30.3826 	EXP 	grating: autoDraw = False
30.3826 	EXP 	grating: ori = 7.0
30.3826 	EXP 	fixation: autoDraw = True
30.5661 	EXP 	fixation: autoDraw = False
30.6836 	EXP 	grating: autoDraw = True
31.0002 	EXP 	grating: autoDraw = False
31.0452 	DATA 	Keypress: m
31.1996 	EXP 	fixation: autoDraw = False
31.1996 	EXP 	grating: autoDraw = False
31.1996 	EXP 	grating: ori = 7.0
31.1996 	EXP 	fixation: autoDraw = True
31.4335 	EXP 	fixation: autoDraw = False
31.4989 	EXP 	grating: autoDraw = True
31.8162 	EXP 	grating: autoDraw = False
31.9376 	DATA 	Keypress: m
31.9492 	EXP 	fixation: autoDraw = False
31.9492 	EXP 	grating: autoDraw = False
31.9492 	EXP 	grating: ori = 7.0
31.9492 	EXP 	fixation: autoDraw = True
32.1814 	EXP 	fixation: autoDraw = False
32.2499 	EXP 	grating: autoDraw = True
32.5818 	EXP 	grating: autoDraw = False
32.6378 	DATA 	Keypress: m
32.6491 	EXP 	fixation: autoDraw = False
32.6491 	EXP 	grating: autoDraw = False
32.6491 	EXP 	grating: ori = -6.0
32.6491 	EXP 	fixation: autoDraw = True
32.8650 	EXP 	fixation: autoDraw = False
32.9817 	EXP 	grating: autoDraw = True
33.3145 	EXP 	grating: autoDraw = False
33.3295 	DATA 	Keypress: m
33.3480 	EXP 	fixation: autoDraw = False
33.3480 	EXP 	grating: autoDraw = False
33.3480 	EXP 	grating: ori = 6.5
33.3480 	EXP 	fixation: autoDraw = True
33.5476 	EXP 	fixation: autoDraw = False
33.6478 	EXP 	grating: autoDraw = True
33.9797 	EXP 	grating: autoDraw = False
34.0307 	DATA 	Keypress: m
34.0468 	EXP 	fixation: autoDraw = False
34.0468 	EXP 	grating: autoDraw = False
34.0468 	EXP 	grating: ori = 6.5
34.0468 	EXP 	fixation: autoDraw = True
34.2298 	EXP 	fixation: autoDraw = False
34.3470 	EXP 	grating: autoDraw = True
34.6462 	EXP 	grating: autoDraw = False
34.7351 	DATA 	Keypress: m
34.7460 	EXP 	fixation: autoDraw = False
34.7460 	EXP 	grating: autoDraw = False
34.7460 	EXP 	grating: ori = -6.5
34.7460 	EXP 	fixation: autoDraw = True
34.9798 	EXP 	fixation: autoDraw = False
35.0787 	EXP 	grating: autoDraw = True
35.4128 	EXP 	grating: autoDraw = False
35.5947 	DATA 	Keypress: z
35.6122 	EXP 	fixation: autoDraw = False
35.6122 	EXP 	grating: autoDraw = False
35.6122 	EXP 	grating: ori = -6.0
35.6122 	EXP 	fixation: autoDraw = True
35.8121 	EXP 	fixation: autoDraw = False
35.9124 	EXP 	grating: autoDraw = True
36.2273 	EXP 	grating: autoDraw = False
36.3016 	DATA 	Keypress: z
36.3122 	EXP 	fixation: autoDraw = False
36.3122 	EXP 	grating: autoDraw = False
36.3122 	EXP 	grating: ori = 6.0
36.3122 	EXP 	fixation: autoDraw = True
36.5098 	EXP 	fixation: autoDraw = False
36.6119 	EXP 	grating: autoDraw = True
36.9104 	EXP 	grating: autoDraw = False
36.9698 	DATA 	Keypress: z
36.9768 	EXP 	fixation: autoDraw = False
36.9768 	EXP 	grating: autoDraw = False
36.9768 	EXP 	grating: ori = 6.5
36.9768 	EXP 	fixation: autoDraw = True
37.1779 	EXP 	fixation: autoDraw = False
37.2766 	EXP 	grating: autoDraw = True
37.5356 	DATA 	Keypress: z
37.5436 	EXP 	fixation: autoDraw = False
37.5436 	EXP 	grating: autoDraw = False
37.5436 	EXP 	grating: ori = -7.0
37.5436 	EXP 	fixation: autoDraw = True
37.7447 	EXP 	fixation: autoDraw = False
37.8440 	EXP 	grating: autoDraw = True
