reward_today,future_reward,delay,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,guide.started,go_ahead.started,guidelines.started,guide.stopped,go_ahead.keys,go_ahead.rt,go_ahead.duration,task.started,fixation.started,text.started,key_resp.started,fixation.stopped,task.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thank_you.started,thx.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,10,5,75,4,179.57218860008288,,,,,,,,,179.5567126000533,179.57218860008288,180.56782220001332,180.56782220001332,180.5845787000144,181.31889880006202,t,0.7370782000944018,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
67,75,119,10,6,76,5,181.33388330007438,,,,,,,,,181.32052579999436,181.33388330007438,182.33373299997766,182.33373299997766,182.33373299997766,183.35021369997412,t,1.0049107000231743,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
40,55,62,11,0,77,3,183.3671371000819,,,,,,,,,183.35188990004826,183.3671371000819,184.36385129997507,184.36385129997507,184.38105099997483,184.8819310000399,t,0.5026127999881282,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
27,50,21,11,1,78,2,184.89819290000014,,,,,,,,,184.8836849000072,184.89819290000014,185.89607810007874,185.89607810007874,185.91241330001503,186.63144650007598,l,0.731921499944292,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
11,30,7,11,2,79,0,186.64629699999932,,,,,,,,,186.63257910008542,186.64629699999932,187.64457640005276,187.64457640005276,187.6613806000678,191.24297979997937,l,3.581246899906546,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
49,60,89,11,3,80,4,191.25818060000893,,,,,,,,,191.24481659999583,191.25818060000893,192.25672329997178,192.25672329997178,192.25672329997178,193.1913633000804,t,0.9293005999643356,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
78,80,162,11,4,81,6,193.20816170005128,,,,,,,,,193.19321820000187,193.20816170005128,194.20398570003454,194.20398570003454,194.22102900000755,194.68947780004237,t,0.4726104000583291,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
67,75,119,11,5,82,5,194.70478390005883,,,,,,,,,194.6910818000324,194.70478390005883,195.70324549998622,195.70324549998622,195.71979300002567,196.30536960007157,t,0.5996701000258327,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
15,35,13,11,6,83,1,196.31927259999793,,,,,,,,,196.30659539997578,196.31927259999793,197.31910159997642,197.31910159997642,197.31910159997642,198.26954490004573,l,0.9402360999956727,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
11,30,7,12,0,84,0,198.28376480005682,,,,,,,,,198.27087190002203,198.28376480005682,199.28285349998623,199.28285349998623,199.28285349998623,200.48392420005985,l,1.183486899943091,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
49,60,89,12,1,85,4,200.49969590001274,,,,,,,,,200.48553010006435,200.49969590001274,201.4984227999812,201.4984227999812,201.51418330008164,202.89818220003508,t,1.3903143999632448,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
78,80,162,12,2,86,6,202.91274459997658,,,,,,,,,202.89986920007505,202.91274459997658,203.91228240006603,203.91228240006603,203.91228240006603,204.71305770007893,t,0.7846105000935495,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
27,50,21,12,3,87,2,204.76940460002515,,,,,,,,,204.71494970005006,204.76940460002515,205.72705840005074,205.72705840005074,205.7766830000328,206.4775172000518,l,0.7359743999550119,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
15,35,13,12,4,88,1,206.49340829998255,,,,,,,,,206.4791676000459,206.49340829998255,207.4909005999798,207.4909005999798,207.50855330005288,208.49417930003256,l,0.9925243000034243,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
40,55,62,12,5,89,3,208.5099716000259,,,,,,,,,208.49579529999755,208.5099716000259,209.50662720005494,209.50662720005494,209.52269450004678,210.37381050002296,t,0.8571117999963462,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
67,75,119,12,6,90,5,210.38860270008445,,,,,,,,,210.37563140003476,210.38860270008445,211.38798850006424,211.38798850006424,211.38798850006424,212.18954170006327,t,0.7924376999726519,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
49,60,89,13,0,91,4,212.2062802000437,,,,,,,,,212.19119629997294,212.2062802000437,213.2027139000129,213.2027139000129,213.2191262000706,213.936904400005,t,0.7271682999562472,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
40,55,62,13,1,92,3,213.9518848999869,,,,,,,,,213.93848910008091,213.9518848999869,214.9511108000297,214.9511108000297,214.9511108000297,215.73558189999312,t,0.7714887000620365,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
27,50,21,13,2,93,2,215.75150540005416,,,,,,,,,215.7375936000608,215.75150540005416,216.7492699000286,216.7492699000286,216.76598939998075,217.50102189998142,t,0.7454206999391317,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
67,75,119,13,3,94,5,217.51731919997837,,,,,,,,,217.5025962999789,217.51731919997837,218.51426369999535,218.51426369999535,218.5305114000803,219.36731240001973,t,0.8503643000731245,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
11,30,7,13,4,95,0,219.38457820005715,,,,,,,,,219.36906370008364,219.38457820005715,220.3791611000197,220.3791611000197,220.39517050003633,221.74642199999653,l,1.3559827000135556,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
78,80,162,13,5,96,6,221.7661629000213,,,,,,,,,221.74888680002186,221.7661629000213,222.7595209000865,222.7595209000865,222.7765627000481,224.0776391000254,t,1.3090998999541625,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
15,35,13,13,6,97,1,224.09264579997398,,,,,,,,,224.07920190005098,224.09264579997398,225.09196019999217,225.09196019999217,225.09196019999217,225.742987500038,l,0.6479306999826804,None,,,,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,225.7440933000762,225.75638370006345,228.75458090007305,04A,001,2024-11-15_11h18.27.418,DELAY_DISCOUNTING_TASK_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-11-15 11h18.45.660268 +0530,
