loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,guidelines.started,text.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,find_1.started,text_2.started,find_image_1.started,key_resp_2.started,find_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,baseline_sa.started,subtle_anger.started,n_1.started,n_2.started,n_3.started,n_4.started,n_5.started,n_6.started,mouse_resp.started,fix_1.started,baseline_sa.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.corr,mouse_resp.clicked_name,main_sa.started,subtle_anger_main.started,mouse_resp_4.started,d_1.started,d_2.started,d_3.started,s_1.started,s_2.started,s_3.started,fix_2.started,main_sa.stopped,mouse_resp_4.x,mouse_resp_4.y,mouse_resp_4.leftButton,mouse_resp_4.midButton,mouse_resp_4.rightButton,mouse_resp_4.time,mouse_resp_4.corr,mouse_resp_4.clicked_name,find_3.started,text_4.started,key_resp_4.started,find_image__.started,find_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,baseline_ca.started,clear_anger.started,n_7.started,n_8.started,n_9.started,n_10.started,n_11.started,n_12.started,mouse_resp_3.started,fix_3.started,baseline_ca.stopped,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.corr,mouse_resp_3.clicked_name,main_ca.started,clear_anger_main.started,mouse_resp_5.started,d_4.started,d_5.started,d_6.started,s_4.started,s_5.started,s_6.started,fix_4.started,main_ca.stopped,mouse_resp_5.x,mouse_resp_5.y,mouse_resp_5.leftButton,mouse_resp_5.midButton,mouse_resp_5.rightButton,mouse_resp_5.time,mouse_resp_5.corr,mouse_resp_5.clicked_name,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.005222100007813424,0.01881909999065101,0.01881909999065101,20.056268499989528,space,20.016211299982388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
,,,,,,,,,,,,,,,,,20.056329099985305,20.118103899993002,20.118103899993002,20.118103899993002,39.34879020001972,space,19.223225000023376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
0,0,0,0,,,,,39.46632140001748,,,,,,,,,,,,,,,,,39.35149500000989,39.46632140001748,39.46632140001748,39.46632140001748,39.46632140001748,39.46632140001748,39.46632140001748,39.46632140001748,0.003842799982521683,39.46632140001748,41.38318200001959,[0.16536458333333334],[-0.08072916666666667],[1],[0],[0],[2.0293470000033267],[1],['subtle_anger'],41.38592939998489,41.64770079997834,0.0004931000294163823,41.64770079997834,41.64770079997834,41.64770079997834,41.64770079997834,41.64770079997834,41.64770079997834,41.64770079997834,43.47859359998256,[0.2890625],[-0.4752604166666667],[1],[0],[0],[2.0912578999996185],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
1,0,1,0,,,,,43.49345030001132,,,,,,,,,,,,,,,,,43.48133699997561,43.49345030001132,43.49345030001132,43.49345030001132,43.49345030001132,43.49345030001132,43.49345030001132,43.49345030001132,0.0011422000243328512,43.49345030001132,44.742374999972526,[-0.16145833333333334],[-0.17317708333333334],[1],[0],[0],[1.2594399999943562],[1],['subtle_anger'],44.744518099993,44.75696580001386,0.0009562000050209463,44.75696580001386,44.75696580001386,44.75696580001386,44.75696580001386,44.75696580001386,44.75696580001386,44.75696580001386,46.00859310000669,[0.4986979166666667],[0.040364583333333336],[1],[0],[0],[1.262374899990391],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
2,0,2,0,,,,,46.022375000000466,,,,,,,,,,,,,,,,,46.01061860000482,46.022375000000466,46.022375000000466,46.022375000000466,46.022375000000466,46.022375000000466,46.022375000000466,46.022375000000466,0.001113200036343187,46.022375000000466,47.52436989999842,[-0.005208333333333333],[-0.17578125],[1],[0],[0],[1.5121630000066943],[1],['subtle_anger'],47.5263831000193,47.53817010001512,0.0008823000243864954,47.53817010001512,47.53817010001512,47.53817010001512,47.53817010001512,47.53817010001512,47.53817010001512,47.53817010001512,49.05478289996972,[0.3138020833333333],[0.2890625],[1],[0],[0],[1.5267204000265338],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
3,0,3,0,,,,,49.06928749999497,,,,,,,,,,,,,,,,,49.05723239999497,49.06928749999497,49.06928749999497,49.06928749999497,49.06928749999497,49.06928749999497,49.06928749999497,49.06928749999497,0.0011442999821156263,49.06928749999497,50.23640629998408,[-0.2877604166666667],[-0.17838541666666666],[1],[0],[0],[1.1777218999923207],[1],['subtle_anger'],50.23778620001394,50.25148729997454,0.0006599000189453363,50.25148729997454,50.25148729997454,50.25148729997454,50.25148729997454,50.25148729997454,50.25148729997454,50.25148729997454,52.368445899977814,[-0.2604166666666667],[0.4127604166666667],[1],[0],[0],[2.1294081999803893],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
4,0,4,0,,,,,52.382895199989434,,,,,,,,,,,,,,,,,52.37014319997979,52.382895199989434,52.382895199989434,52.382895199989434,52.382895199989434,52.382895199989434,52.382895199989434,52.382895199989434,0.0008543999865651131,52.382895199989434,54.43335369997658,[0.22265625],[-0.3619791666666667],[1],[0],[0],[2.061981200007722],[1],['subtle_anger'],54.4348271000199,54.4472681999905,0.0006824999582022429,54.4472681999905,54.4472681999905,54.4472681999905,54.4472681999905,54.4472681999905,54.4472681999905,54.4472681999905,55.565655099984724,[-0.17578125],[-0.19270833333333334],[1],[0],[0],[1.1293544000363909],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
5,0,5,0,,,,,55.57989679998718,,,,,,,,,,,,,,,,,55.56790299998829,55.57989679998718,55.57989679998718,55.57989679998718,55.57989679998718,55.57989679998718,55.57989679998718,55.57989679998718,0.0012456999975256622,55.57989679998718,56.61440409999341,[-0.040364583333333336],[0.14713541666666666],[1],[0],[0],[1.0448246999876574],[1],['subtle_anger'],56.616219700023066,56.62856979999924,0.0008486000006087124,56.62856979999924,56.62856979999924,56.62856979999924,56.62856979999924,56.62856979999924,56.62856979999924,56.62856979999924,57.84747039998183,[0.39453125],[0.3033854166666667],[1],[0],[0],[1.2298390000360087],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
6,0,6,0,,,,,57.86056040000403,,,,,,,,,,,,,,,,,57.84886630001711,57.86056040000403,57.86056040000403,57.86056040000403,57.86056040000403,57.86056040000403,57.86056040000403,57.86056040000403,0.0008290999685414135,57.86056040000403,59.744223700021394,[0.46875],[0.3671875],[1],[0],[0],[1.8942158000427298],[1],['subtle_anger'],59.74536120000994,59.75914109998848,0.000552999961655587,59.75914109998848,59.75914109998848,59.75914109998848,59.75914109998848,59.75914109998848,59.75914109998848,59.75914109998848,62.108357699995395,[0.2825520833333333],[-0.22395833333333334],[1],[0],[0],[2.361824700026773],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
7,0,7,0,,,,,62.1232060000184,,,,,,,,,,,,,,,,,62.11048109998228,62.1232060000184,62.1232060000184,62.1232060000184,62.1232060000184,62.1232060000184,62.1232060000184,62.1232060000184,0.0011743999784812331,62.1232060000184,63.10825529997237,[-0.21614583333333334],[0.2747395833333333],[1],[0],[0],[0.9963797000236809],[1],['subtle_anger'],63.10945679998258,63.122435199969914,0.0005714999861083925,63.122435199969914,63.122435199969914,63.122435199969914,63.122435199969914,63.122435199969914,63.122435199969914,63.122435199969914,65.176529999997,[-0.22526041666666666],[-0.265625],[1],[0],[0],[2.0652850000187755],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
8,0,8,0,,,,,65.20034759998089,,,,,,,,,,,,,,,,,65.18101920001209,65.20034759998089,65.20034759998089,65.20034759998089,65.20034759998089,65.20034759998089,65.20034759998089,65.20034759998089,0.003113000013399869,65.20034759998089,67.05378319998272,[-0.21875],[0.07291666666666667],[1],[0],[0],[1.8698048000223935],[1],['subtle_anger'],67.05630960001145,67.0685247000074,0.001087699958588928,67.0685247000074,67.0685247000074,67.0685247000074,67.0685247000074,67.0685247000074,67.0685247000074,67.0685247000074,70.26851640001405,[-0.16015625],[-0.2981770833333333],[1],[0],[0],[3.2102274000062607],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
9,0,9,0,,,,,70.28862439998193,,,,,,,,,,,,,,,,,70.27211439999519,70.28862439998193,70.28862439998193,70.28862439998193,70.28862439998193,70.28862439998193,70.28862439998193,70.28862439998193,0.0020308999810367823,70.28862439998193,72.01750600000378,[0.5143229166666666],[-0.3411458333333333],[1],[0],[0],[1.7427119999774732],[1],['subtle_anger'],72.02005230000941,72.03384029999143,0.001382600050419569,72.03384029999143,72.03384029999143,72.03384029999143,72.03384029999143,72.03384029999143,72.03384029999143,72.03384029999143,73.43203949998133,[-0.3307291666666667],[0.46875],[1],[0],[0],[1.409860200015828],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
10,0,10,0,,,,,73.44558110000798,,,,,,,,,,,,,,,,,73.43498419999378,73.44558110000798,73.44558110000798,73.44558110000798,73.44558110000798,73.44558110000798,73.44558110000798,73.44558110000798,0.0014034999767318368,73.44558110000798,74.83052000001771,[0.20833333333333334],[0.23567708333333334],[1],[0],[0],[1.393962999980431],[1],['subtle_anger'],74.8319129999727,74.84421449998626,0.000555099977646023,74.84421449998626,74.84421449998626,74.84421449998626,74.84421449998626,74.84421449998626,74.84421449998626,74.84421449998626,77.50999709998723,[0.08984375],[0.3997395833333333],[1],[0],[0],[2.676915700023528],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
11,0,11,0,,,,,77.52496110001812,,,,,,,,,,,,,,,,,77.51176510000369,77.52496110001812,77.52496110001812,77.52496110001812,77.52496110001812,77.52496110001812,77.52496110001812,77.52496110001812,0.0010082999942824244,77.52496110001812,79.27594849996967,[-0.4518229166666667],[0.12890625],[1],[0],[0],[1.7625606999499723],[1],['subtle_anger'],79.277917600004,79.29026390000945,0.0008471999899484217,79.29026390000945,79.29026390000945,79.29026390000945,79.29026390000945,79.29026390000945,79.29026390000945,79.29026390000945,81.32404450001195,[-0.18489583333333334],[-0.3033854166666667],[1],[0],[0],[2.044702400045935],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
12,0,12,0,,,,,81.33768230001442,,,,,,,,,,,,,,,,,81.32549590000417,81.33768230001442,81.33768230001442,81.33768230001442,81.33768230001442,81.33768230001442,81.33768230001442,81.33768230001442,0.0007542999810539186,81.33768230001442,83.43865179998102,[-0.3919270833333333],[0.3333333333333333],[1],[0],[0],[2.11184799997136],[1],['subtle_anger'],83.44034799997462,83.45254809997277,0.0006047999486327171,83.45254809997277,83.45254809997277,83.45254809997277,83.45254809997277,83.45254809997277,83.45254809997277,83.45254809997277,84.53725880000275,[-0.19010416666666666],[0.2734375],[1],[0],[0],[1.0956751000485383],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
13,0,13,0,,,,,84.55088160000741,,,,,,,,,,,,,,,,,84.53903769998578,84.55088160000741,84.55088160000741,84.55088160000741,84.55088160000741,84.55088160000741,84.55088160000741,84.55088160000741,0.0009905999759212136,84.55088160000741,86.53484749997733,[-0.13541666666666666],[-0.41015625],[1],[0],[0],[1.9945148999686353],[1],['subtle_anger'],86.53604380000615,86.54953820002265,0.0004940999788232148,86.54953820002265,86.54953820002265,86.54953820002265,86.54953820002265,86.54953820002265,86.54953820002265,86.54953820002265,87.5176321999752,[0.171875],[0.07161458333333333],[1],[0],[0],[0.9805906999972649],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
14,0,14,0,,,,,87.53182809997816,,,,,,,,,,,,,,,,,87.5191477999906,87.53182809997816,87.53182809997816,87.53182809997816,87.53182809997816,87.53182809997816,87.53182809997816,87.53182809997816,0.0007654999499209225,87.53182809997816,88.9491858999827,[-0.3020833333333333],[-0.375],[1],[0],[0],[1.4289585999795236],[1],['subtle_anger'],88.95059299998684,88.9635195999872,0.0006711999885737896,88.9635195999872,88.9635195999872,88.9635195999872,88.9635195999872,88.9635195999872,88.9635195999872,88.9635195999872,90.98104949999833,[0.09505208333333333],[-0.4322916666666667],[1],[0],[0],[2.028995100001339],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
15,0,15,0,,,,,90.99541179998778,,,,,,,,,,,,,,,,,90.98366809997242,90.99541179998778,90.99541179998778,90.99541179998778,90.99541179998778,90.99541179998778,90.99541179998778,90.99541179998778,0.0013710000202991068,90.99541179998778,92.89595500001451,[0.2604166666666667],[-0.3932291666666667],[1],[0],[0],[1.9106090000132099],[],[],92.89761609997367,92.90951839997433,0.0006634999881498516,92.90951839997433,92.90951839997433,92.90951839997433,92.90951839997433,92.90951839997433,92.90951839997433,92.90951839997433,94.44539850001456,[0.13932291666666666],[-0.3046875],[1],[0],[0],[1.5463996999897063],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
16,0,16,0,,,,,94.45853539998643,,,,,,,,,,,,,,,,,94.44750459998613,94.45853539998643,94.45853539998643,94.45853539998643,94.45853539998643,94.45853539998643,94.45853539998643,94.45853539998643,0.001182700041681528,94.45853539998643,95.72542809997685,[0.4153645833333333],[-0.036458333333333336],[1],[0],[0],[1.2764930000412278],[1],['subtle_anger'],95.72658509999746,95.74048879998736,0.0005306999664753675,95.74048879998736,95.74048879998736,95.74048879998736,95.74048879998736,95.74048879998736,95.74048879998736,95.74048879998736,96.8081076000235,[-0.04296875],[-0.11848958333333333],[1],[0],[0],[1.0802358000073582],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
17,0,17,0,,,,,96.82301240001107,,,,,,,,,,,,,,,,,96.81036629999289,96.82301240001107,96.82301240001107,96.82301240001107,96.82301240001107,96.82301240001107,96.82301240001107,96.82301240001107,0.001212199975270778,96.82301240001107,97.82374060002621,[0.08203125],[0.18489583333333334],[1],[0],[0],[1.011827100010123],[1],['subtle_anger'],97.82548439997481,97.83829520002473,0.0005447000148706138,97.83829520002473,97.83829520002473,97.83829520002473,97.83829520002473,97.83829520002473,97.83829520002473,97.83829520002473,99.03957050002646,[0.044270833333333336],[0.3020833333333333],[1],[0],[0],[1.2127105999970809],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
18,0,18,0,,,,,99.0541082000127,,,,,,,,,,,,,,,,,99.04251840000506,99.0541082000127,99.0541082000127,99.0541082000127,99.0541082000127,99.0541082000127,99.0541082000127,99.0541082000127,0.0015347999869845808,99.0541082000127,100.15511970000807,[-0.2734375],[0.3502604166666667],[1],[0],[0],[1.1108162999735214],[1],['subtle_anger'],100.15707929997006,100.16954249999253,0.0008367999689653516,100.16954249999253,100.16954249999253,100.16954249999253,100.16954249999253,100.16954249999253,100.16954249999253,100.16954249999253,101.187331299996,[0.1171875],[0.13671875],[1],[0],[0],[1.0286029999842867],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
19,0,19,0,,,,,101.20129100000486,,,,,,,,,,,,,,,,,101.18941019999329,101.20129100000486,101.20129100000486,101.20129100000486,101.20129100000486,101.20129100000486,101.20129100000486,101.20129100000486,0.0011857999488711357,101.20129100000486,103.23559429997113,[-0.328125],[0.3658854166666667],[1],[0],[0],[2.0446558999828994],[1],['subtle_anger'],103.23725439998088,103.25012639997294,0.0007931999862194061,103.25012639997294,103.25012639997294,103.25012639997294,103.25012639997294,103.25012639997294,103.25012639997294,103.25012639997294,105.50105620000977,[-0.4153645833333333],[-0.3229166666666667],[1],[0],[0],[2.2622812000336125],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
20,0,20,0,,,,,105.51430139999138,,,,,,,,,,,,,,,,,105.50343119999161,105.51430139999138,105.51430139999138,105.51430139999138,105.51430139999138,105.51430139999138,105.51430139999138,105.51430139999138,0.0012039999710395932,105.51430139999138,106.78159909998067,[0.21223958333333334],[0.171875],[1],[0],[0],[1.2765021999948658],[1],['subtle_anger'],106.78336940001464,106.79631479998352,0.0007906000246293843,106.79631479998352,106.79631479998352,106.79631479998352,106.79631479998352,106.79631479998352,106.79631479998352,106.79631479998352,109.11304490000475,[0.42578125],[-0.4557291666666667],[1],[0],[0],[2.3281543000484817],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
21,0,21,0,,,,,109.12756220001029,,,,,,,,,,,,,,,,,109.11449980002362,109.12756220001029,109.12756220001029,109.12756220001029,109.12756220001029,109.12756220001029,109.12756220001029,109.12756220001029,0.0008336000028066337,109.12756220001029,110.99519009998767,[0.0625],[-0.41015625],[1],[0],[0],[1.8794059000210837],[1],['subtle_anger'],110.99676700000418,111.0090116999927,0.0006900000153109431,111.0090116999927,111.0090116999927,111.0090116999927,111.0090116999927,111.0090116999927,111.0090116999927,111.0090116999927,112.19351060001645,[-0.4140625],[0.061197916666666664],[1],[0],[0],[1.195257599989418],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
22,0,22,0,,,,,112.20783410000149,,,,,,,,,,,,,,,,,112.19674500002293,112.20783410000149,112.20783410000149,112.20783410000149,112.20783410000149,112.20783410000149,112.20783410000149,112.20783410000149,0.0017071000183932483,112.20783410000149,114.27441070001805,[-0.4205729166666667],[-0.07682291666666667],[1],[0],[0],[2.0760256000212394],[1],['subtle_anger'],114.27623369998764,114.28903569997055,0.0008279999601654708,114.28903569997055,114.28903569997055,114.28903569997055,114.28903569997055,114.28903569997055,114.28903569997055,114.28903569997055,115.64049700001488,[-0.0703125],[0.39453125],[1],[0],[0],[1.3625614000484347],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
23,0,23,0,,,,,115.65494440001203,,,,,,,,,,,,,,,,,115.64213539997581,115.65494440001203,115.65494440001203,115.65494440001203,115.65494440001203,115.65494440001203,115.65494440001203,115.65494440001203,0.0009111000108532608,115.65494440001203,117.0219047999708,[-0.17317708333333334],[0.07552083333333333],[1],[0],[0],[1.3785754999844357],[1],['subtle_anger'],117.02309640002204,117.03621230000863,0.0004746000049635768,117.03621230000863,117.03621230000863,117.03621230000863,117.03621230000863,117.03621230000863,117.03621230000863,117.03621230000863,118.80682890000753,[-0.4466145833333333],[-0.11458333333333333],[1],[0],[0],[1.7822627000277862],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
24,0,24,0,,,,,118.82275069999741,,,,,,,,,,,,,,,,,118.81018530001165,118.82275069999741,118.82275069999741,118.82275069999741,118.82275069999741,118.82275069999741,118.82275069999741,118.82275069999741,0.0018995999707840383,118.82275069999741,120.33738709997851,[-0.3776041666666667],[-0.07421875],[1],[0],[0],[1.5250348999979906],[1],['subtle_anger'],120.33929929998703,120.34973890002584,0.0007996999775059521,120.34973890002584,120.34973890002584,120.34973890002584,120.34973890002584,120.34973890002584,120.34973890002584,120.34973890002584,121.55002199998125,[-0.4544270833333333],[-0.2734375],[1],[0],[0],[1.2092465999885462],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
25,0,25,0,,,,,121.56525340001099,,,,,,,,,,,,,,,,,121.55165380000835,121.56525340001099,121.56525340001099,121.56525340001099,121.56525340001099,121.56525340001099,121.56525340001099,121.56525340001099,0.0008651000098325312,121.56525340001099,123.48289230000228,[-0.3697916666666667],[0.4674479166666667],[1],[0],[0],[1.9297913000336848],[1],['subtle_anger'],123.48512620001566,123.49700849998044,0.0009345000144094229,123.49700849998044,123.49700849998044,123.49700849998044,123.49700849998044,123.49700849998044,123.49700849998044,123.49700849998044,125.9801297999802,[0.010416666666666666],[0.19791666666666666],[1],[0],[0],[2.493209399981424],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
26,0,26,0,,,,,125.99339969997527,,,,,,,,,,,,,,,,,125.9821351999999,125.99339969997527,125.99339969997527,125.99339969997527,125.99339969997527,125.99339969997527,125.99339969997527,125.99339969997527,0.0011070999898947775,125.99339969997527,126.86365469999146,[-0.05859375],[0.4088541666666667],[1],[0],[0],[0.8799759999965318],[1],['subtle_anger'],126.8653199999826,126.8765234000166,0.0007880999473854899,126.8765234000166,126.8765234000166,126.8765234000166,126.8765234000166,126.8765234000166,126.8765234000166,126.8765234000166,127.89434709999477,[-0.22526041666666666],[0.33203125],[1],[0],[0],[1.0275733000016771],[1],['subtle_anger_main'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02P,001,2024-12-03_19h54.51.094,SOLO_PROJECT_EXPERIMENT_NUTAN_KAIN_AU2220019,2024.1.5,None,2024-12-03 19h55.10.261727 +0530,
