trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Hello.started,text_2.started,text_2.stopped,Hello.stopped,guidelines.started,guideline.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,num_distr,mouse.started,polygon.started,target.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Thank_you.started,text_3.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
171,0,171,0,354.98085050005466,,,,,,,,,,,,,354.95441520027816,5,0.018366700038313866,354.98085050005466,354.98085050005466,357.1634564003907,[0.16666666666666666],[0.484375],[1],[0],[0],[2.2085448000580072],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
172,0,172,0,357.19424830004573,,,,,,,,,,,,,357.1675158003345,5,0.01753820013254881,357.19424830004573,357.19424830004573,358.49782630009577,[-0.07682291666666667],[0.40625],[1],[0],[0],[1.3288175002671778],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
173,0,173,0,358.56734020030126,,,,,,,,,,,,,358.50645570037887,10,0.04067149991169572,358.56734020030126,358.56734020030126,360.86033460032195,[0.057291666666666664],[-0.4036458333333333],[1],[0],[0],[2.353319499641657],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
174,0,174,0,360.89236900024116,,,,,,,,,,,,,360.8633925002068,5,0.017086000181734562,360.89236900024116,360.89236900024116,362.5255695004016,[-0.09114583333333333],[-0.1484375],[1],[0],[0],[1.6617140998132527],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
175,0,175,0,362.57475859997794,,,,,,,,,,,,,362.5296372999437,10,0.032782199792563915,362.57475859997794,362.57475859997794,366.4041925002821,[-0.4427083333333333],[0.4765625],[1],[0],[0],[3.8740639998577535],[],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
176,0,176,0,366.4541747001931,,,,,,,,,,,,,366.40837200032547,10,0.0332825998775661,366.4541747001931,366.4541747001931,368.369449400343,[0.1640625],[0.12890625],[1],[0],[0],[1.960550899617374],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
177,0,177,0,368.434199700132,,,,,,,,,,,,,368.3742021000944,10,0.04003800032660365,368.434199700132,368.434199700132,370.3345968001522,[-0.4466145833333333],[0.30859375],[1],[0],[0],[1.9599076001904905],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
178,0,178,0,370.36225640028715,,,,,,,,,,,,,370.33785140002146,5,0.0166553002782166,370.36225640028715,370.36225640028715,371.8830703999847,[-0.4817708333333333],[-0.12760416666666666],[1],[0],[0],[1.5445623002015054],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
179,0,179,0,371.92045770026743,,,,,,,,,,,,,371.88617900013924,5,0.02016660012304783,371.92045770026743,371.92045770026743,377.64353330014274,[-0.4986979166666667],[-0.22526041666666666],[1],[0],[0],[5.756864099763334],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
180,0,180,0,377.6726387999952,,,,,,,,,,,,,377.6470725000836,5,0.017017100006341934,377.6726387999952,377.6726387999952,379.042775799986,[-0.3828125],[-0.20963541666666666],[1],[0],[0],[1.3952696002088487],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
181,0,181,0,379.0715566002764,,,,,,,,,,,,,379.04592410009354,5,0.01725540030747652,379.0715566002764,379.0715566002764,380.70680289994925,[-0.016927083333333332],[0.484375],[1],[0],[0],[1.6604317999444902],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
182,0,182,0,380.7550424002111,,,,,,,,,,,,,380.7105161002837,10,0.03280959976837039,380.7550424002111,380.7550424002111,382.7553410003893,[0.18229166666666666],[-0.16536458333333334],[1],[0],[0],[2.0444171000272036],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
183,0,183,0,382.7853553001769,,,,,,,,,,,,,382.7589439000003,5,0.01798289967700839,382.7853553001769,382.7853553001769,384.13753060018644,[0.19401041666666666],[-0.21484375],[1],[0],[0],[1.3781726001761854],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
184,0,184,0,384.18509300006554,,,,,,,,,,,,,384.14082240033895,10,0.03172349976375699,384.18509300006554,384.18509300006554,386.6027109003626,[-0.4596354166666667],[0.48828125],[1],[0],[0],[2.461359300184995],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
185,0,185,0,386.6373026999645,,,,,,,,,,,,,386.6076879003085,5,0.018505000043660402,386.6373026999645,386.6373026999645,388.59977950016037,[0.42578125],[-0.42578125],[1],[0],[0],[1.9915277999825776],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
186,0,186,0,388.62863320019096,,,,,,,,,,,,,388.60312490025535,5,0.017389100044965744,388.62863320019096,388.62863320019096,390.5477838004008,[-0.4739583333333333],[0.27734375],[1],[0],[0],[1.9441879000514746],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
187,0,187,0,390.5949667999521,,,,,,,,,,,,,390.550876500085,10,0.03144240006804466,390.5949667999521,390.5949667999521,392.46202620025724,[-0.31640625],[-0.3502604166666667],[1],[0],[0],[1.9106828002259135],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
188,0,188,0,392.49032999994233,,,,,,,,,,,,,392.4651240003295,5,0.01690319972112775,392.49032999994233,392.49032999994233,394.4110575001687,[0.34765625],[-0.0013020833333333333],[1],[0],[0],[1.9454584000632167],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
189,0,189,0,394.45906710019335,,,,,,,,,,,,,394.41422539995983,10,0.03196700010448694,394.45906710019335,394.45906710019335,395.90857900027186,[0.33984375],[0.16276041666666666],[1],[0],[0],[1.493846499826759],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
190,0,190,0,395.96146719995886,,,,,,,,,,,,,395.9118207003921,10,0.03531820001080632,395.96146719995886,395.96146719995886,397.7442628000863,[-0.2630208333333333],[-0.055989583333333336],[1],[0],[0],[1.8318983996286988],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
191,0,191,0,397.7733757002279,,,,,,,,,,,,,397.7487807003781,5,0.016843500081449747,397.7733757002279,397.7733757002279,400.0560516002588,[0.2734375],[0.4869791666666667],[1],[0],[0],[2.306550099980086],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
192,0,192,0,400.097770600114,,,,,,,,,,,,,400.06147349998355,5,0.020653600338846445,400.097770600114,400.097770600114,402.01951310038567,[-0.3841145833333333],[-0.4127604166666667],[1],[0],[0],[1.9575101002119482],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
193,0,193,0,402.07041880022734,,,,,,,,,,,,,402.02368550002575,10,0.033977499697357416,402.07041880022734,402.07041880022734,403.7181395003572,[0.06380208333333333],[0.10286458333333333],[1],[0],[0],[1.6939893998205662],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
194,0,194,0,403.76500480016693,,,,,,,,,,,,,403.7212173002772,10,0.031751399859786034,403.76500480016693,403.76500480016693,405.21627240022644,[0.13932291666666666],[0.2552083333333333],[1],[0],[0],[1.494619400240481],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
195,0,195,0,405.27386770024896,,,,,,,,,,,,,405.21976020000875,10,0.03869280032813549,405.27386770024896,405.27386770024896,406.93181860027835,[0.4895833333333333],[-0.08984375],[1],[0],[0],[1.7116244998760521],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
196,0,196,0,406.9605847001076,,,,,,,,,,,,,406.9348802003078,5,0.016792500391602516,406.9605847001076,406.9605847001076,408.5314466999844,[-0.045572916666666664],[-0.0703125],[1],[0],[0],[1.5958899999968708],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
197,0,197,0,408.5838200999424,,,,,,,,,,,,,408.5369754000567,10,0.03464630013331771,408.5838200999424,408.5838200999424,409.73277210025117,[-0.3333333333333333],[-0.037760416666666664],[1],[0],[0],[1.19511660002172],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
198,0,198,0,409.805097500328,,,,,,,,,,,,,409.73953030025586,10,0.051989400293678045,409.805097500328,409.805097500328,410.9948172001168,[-0.28125],[-0.14192708333333334],[1],[0],[0],[1.2547428002581],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
199,0,199,0,411.02467520022765,,,,,,,,,,,,,410.9989671004005,5,0.017333699855953455,411.02467520022765,411.02467520022765,412.6434110002592,[0.30078125],[-0.3932291666666667],[1],[0],[0],[1.6439196998253465],['target'],,,,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.6469789003022,412.6578722000122,416.6549841002561,T4,001,2024-10-08_13h09.40.213,untitled,2024.1.5,None,2024-10-08 13h09.56.057675 +0530,
