trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Hello.started,text_2.started,Hello.stopped,guidelines.started,guideline.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,num_distr,mouse.started,polygon.started,target.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Thank_you.started,text_3.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
153,0,153,0,268.1680797999725,,,,,,,,,,,,268.12808539997786,10,0.028434299863874912,268.1680797999725,268.1680797999725,270.09067190019414,[0.2513020833333333],[-0.2643229166666667],[1],[0],[0],[1.9621474999003112],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
154,0,154,0,270.1376149998978,,,,,,,,,,,,270.09356930013746,10,0.029696499928832054,270.1376149998978,270.1376149998978,271.85556899989024,[-0.4778645833333333],[0.10416666666666667],[1],[0],[0],[1.7615658002905548],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
155,0,155,0,271.8993139998056,,,,,,,,,,,,271.8586200000718,10,0.029422800056636333,271.8993139998056,271.8993139998056,273.8540945998393,[0.1640625],[0.20442708333333334],[1],[0],[0],[1.9949994999915361],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
156,0,156,0,273.89715379988775,,,,,,,,,,,,273.8570452001877,10,0.02918689977377653,273.89715379988775,273.89715379988775,276.35064180009067,[0.07942708333333333],[-0.24348958333333334],[1],[0],[0],[2.4932281002402306],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
157,0,157,0,276.37814110005274,,,,,,,,,,,,276.3535452000797,5,0.015383400022983551,276.37814110005274,276.37814110005274,277.80000700009987,[0.23828125],[0.2265625],[1],[0],[0],[1.4459818000905216],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
158,0,158,0,277.90553920017555,,,,,,,,,,,,277.8028041999787,10,0.09012949978932738,277.90553920017555,277.90553920017555,279.08787810010836,[0.2747395833333333],[0.2994791666666667],[1],[0],[0],[1.2845915998332202],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
159,0,159,0,279.13294859975576,,,,,,,,,,,,279.0932339001447,5,0.02700120024383068,279.13294859975576,279.13294859975576,280.4132237001322,[0.21354166666666666],[0.20572916666666666],[1],[0],[0],[1.3195754000917077],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
160,0,160,0,280.43890989990905,,,,,,,,,,,,280.41622480005026,5,0.014762700069695711,280.43890989990905,280.43890989990905,282.74470649985597,[-0.17578125],[0.453125],[1],[0],[0],[2.3280511000193655],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
161,0,161,0,282.7884398000315,,,,,,,,,,,,282.74754820019007,10,0.029194599948823452,282.7884398000315,282.7884398000315,285.3255786001682,[0.4010416666666667],[-0.296875],[1],[0],[0],[2.5776050998829305],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
162,0,162,0,285.3521452997811,,,,,,,,,,,,285.32859080005437,5,0.016243099700659513,285.3521452997811,285.3521452997811,286.7415956999175,[-0.1640625],[0.07552083333333333],[1],[0],[0],[1.4124723002314568],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
163,0,163,0,286.76771260006353,,,,,,,,,,,,286.744501600042,5,0.015028099995106459,286.76771260006353,286.76771260006353,287.72341049974784,[-0.0625],[0.10546875],[1],[0],[0],[0.9783990997821093],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
164,0,164,0,287.7845390997827,,,,,,,,,,,,287.72672689985484,10,0.041370300110429525,287.7845390997827,287.7845390997827,289.6213448997587,[0.3072916666666667],[0.07552083333333333],[1],[0],[0],[1.89424329996109],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
165,0,165,0,289.6648130998947,,,,,,,,,,,,289.62423679977655,10,0.02969460003077984,289.6648130998947,289.6648130998947,291.2030599000864,[-0.12890625],[0.09114583333333333],[1],[0],[0],[1.578418799676001],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
166,0,166,0,291.22889460017905,,,,,,,,,,,,291.20590899977833,5,0.015823400113731623,291.22889460017905,291.22889460017905,292.6683885999955,[-0.3450520833333333],[0.0390625],[1],[0],[0],[1.46207690006122],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
167,0,167,0,292.71286199986935,,,,,,,,,,,,292.6712461998686,10,0.029535300098359585,292.71286199986935,292.71286199986935,294.41714880010113,[0.2903645833333333],[0.029947916666666668],[1],[0],[0],[1.7454711999744177],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
168,0,168,0,294.45962709980085,,,,,,,,,,,,294.42001730017364,10,0.028690199833363295,294.45962709980085,294.45962709980085,295.6814315998927,[0.2916666666666667],[0.1953125],[1],[0],[0],[1.2609917996451259],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
169,0,169,0,295.72639090009034,,,,,,,,,,,,295.6842926000245,10,0.029733899980783463,295.72639090009034,295.72639090009034,297.68055539997295,[-0.30078125],[0.4322916666666667],[1],[0],[0],[1.9955282998271286],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
170,0,170,0,297.7254488999024,,,,,,,,,,,,297.6835154998116,10,0.029006999917328358,297.7254488999024,297.7254488999024,299.11238930001855,[0.06770833333333333],[0.2513020833333333],[1],[0],[0],[1.4284008997492492],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
171,0,171,0,299.1385739999823,,,,,,,,,,,,299.1152999000624,5,0.015425000339746475,299.1385739999823,299.1385739999823,300.74387660017237,[-0.06640625],[-0.11979166666666667],[1],[0],[0],[1.6281094001606107],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
172,0,172,0,300.78965839976445,,,,,,,,,,,,300.74663210008293,10,0.029589500278234482,300.78965839976445,300.78965839976445,302.12565829977393,[-0.14192708333333334],[0.20052083333333334],[1],[0],[0],[1.3786279000341892],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
173,0,173,0,302.1509893001057,,,,,,,,,,,,302.1285847998224,5,0.015218100044876337,302.1509893001057,302.1509893001057,303.5078533999622,[-0.2877604166666667],[0.16145833333333334],[1],[0],[0],[1.3787364000454545],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
174,0,174,0,303.53443269990385,,,,,,,,,,,,303.5107613997534,5,0.015340300276875496,303.53443269990385,303.53443269990385,305.12287489976734,[-0.28125],[-0.3333333333333333],[1],[0],[0],[1.611681700218469],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
175,0,175,0,305.14880929980427,,,,,,,,,,,,305.125741600059,5,0.015371200162917376,305.14880929980427,305.14880929980427,306.68808329990134,[0.009114583333333334],[-0.3880208333333333],[1],[0],[0],[1.561895000282675],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
176,0,176,0,306.73277910007164,,,,,,,,,,,,306.6908919000998,10,0.029367899987846613,306.73277910007164,306.73277910007164,308.2196352998726,[0.26171875],[0.08984375],[1],[0],[0],[1.5283950995653868],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
177,0,177,0,308.2459315001033,,,,,,,,,,,,308.22249329974875,5,0.015212299767881632,308.2459315001033,308.2459315001033,309.60140949999914,[-0.12239583333333333],[0.03515625],[1],[0],[0],[1.3784949998371303],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
178,0,178,0,309.64555280003697,,,,,,,,,,,,309.60425279987976,10,0.029373500030487776,309.64555280003697,309.64555280003697,310.99984609987587,[-0.05078125],[-0.4453125],[1],[0],[0],[1.3951685000211],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
179,0,179,0,311.02692480012774,,,,,,,,,,,,311.00265719974414,5,0.015617999713867903,311.02692480012774,311.02692480012774,312.9318985999562,[-0.4322916666666667],[0.3763020833333333],[1],[0],[0],[1.9287887997925282],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
180,0,180,0,312.9743432998657,,,,,,,,,,,,312.9347308999859,10,0.02900539990514517,312.9743432998657,312.9743432998657,314.6797059001401,[-0.18229166666666666],[0.08203125],[1],[0],[0],[1.7445645998232067],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
181,0,181,0,314.7062050998211,,,,,,,,,,,,314.6826435998082,5,0.015167400240898132,314.7062050998211,314.7062050998211,316.6283144997433,[0.22135416666666666],[0.4778645833333333],[1],[0],[0],[1.945241500157863],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
182,0,182,0,316.67460240004584,,,,,,,,,,,,316.6311455001123,10,0.029342500027269125,316.67460240004584,316.67460240004584,318.1770378998481,[-0.4283854166666667],[0.3893229166666667],[1],[0],[0],[1.545447299722582],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
183,0,183,0,318.2033979999833,,,,,,,,,,,,318.1799810999073,5,0.015438000205904245,318.2033979999833,318.2033979999833,319.7420923002064,[0.3528645833333333],[0.2903645833333333],[1],[0],[0],[1.5616262000985444],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
184,0,184,0,319.7685165000148,,,,,,,,,,,,319.74520559981465,5,0.015612899791449308,319.7685165000148,319.7685165000148,321.30643399991095,[-0.11588541666666667],[0.4479166666666667],[1],[0],[0],[1.5608020997606218],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
185,0,185,0,321.334315800108,,,,,,,,,,,,321.30951309995726,5,0.015909300185739994,321.334315800108,321.334315800108,322.422558600083,[-0.13932291666666666],[0.0546875],[1],[0],[0],[1.1126191997900605],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
186,0,186,0,322.4494082001038,,,,,,,,,,,,322.4254227997735,5,0.015329699963331223,322.4494082001038,322.4494082001038,324.62037960020825,[0.3697916666666667],[0.19791666666666666],[1],[0],[0],[2.194552800152451],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
187,0,187,0,324.6467980998568,,,,,,,,,,,,324.62322239996865,5,0.014958400279283524,324.6467980998568,324.6467980998568,325.9523240001872,[0.4049479166666667],[0.4322916666666667],[1],[0],[0],[1.3286402001976967],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
188,0,188,0,325.9954915000126,,,,,,,,,,,,325.9554181001149,10,0.02895830012857914,325.9954915000126,325.9954915000126,327.78341169981286,[-0.4921875],[0.2916666666666667],[1],[0],[0],[1.8275672001764178],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
189,0,189,0,327.8260297998786,,,,,,,,,,,,327.78623870015144,10,0.028460999950766563,327.8260297998786,327.8260297998786,329.4993491000496,[-0.4440104166666667],[-0.0078125],[1],[0],[0],[1.712701799813658],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
190,0,190,0,329.527568699792,,,,,,,,,,,,329.5023237001151,5,0.01640870003029704,329.527568699792,329.527568699792,331.11425339989364,[-0.125],[0.026041666666666668],[1],[0],[0],[1.6114920997060835],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
191,0,191,0,331.15962829999626,,,,,,,,,,,,331.1170882000588,10,0.029168699868023396,331.15962829999626,331.15962829999626,333.14475880004466,[0.3372395833333333],[-0.2786458333333333],[1],[0],[0],[2.027187000028789],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
192,0,192,0,333.187530499883,,,,,,,,,,,,333.1477167000994,10,0.02875459985807538,333.187530499883,333.187530499883,335.0606529000215,[0.22786458333333334],[-0.4518229166666667],[1],[0],[0],[1.9125116001814604],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
193,0,193,0,335.0876865000464,,,,,,,,,,,,335.0636418000795,5,0.015610500238835812,335.0876865000464,335.0876865000464,337.0743793998845,[0.4986979166666667],[0.055989583333333336],[1],[0],[0],[2.0103154997341335],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
194,0,194,0,337.100347999949,,,,,,,,,,,,337.077188400086,5,0.015602000057697296,337.100347999949,337.100347999949,338.9567172997631,[-0.3203125],[-0.3020833333333333],[1],[0],[0],[1.8790059001185],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
195,0,195,0,339.00139869982377,,,,,,,,,,,,338.95973510015756,10,0.028812700416892767,339.00139869982377,339.00139869982377,340.704784499947,[0.15494791666666666],[-0.01171875],[1],[0],[0],[1.744655600283295],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
196,0,196,0,340.73090119985864,,,,,,,,,,,,340.70772759988904,5,0.01559449965134263,340.73090119985864,340.73090119985864,342.5361739997752,[-0.4140625],[-0.015625],[1],[0],[0],[1.827977600041777],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
197,0,197,0,342.5830037998967,,,,,,,,,,,,342.53913540020585,10,0.02996289962902665,342.5830037998967,342.5830037998967,344.1511548999697,[0.140625],[-0.06640625],[1],[0],[0],[1.6115704998373985],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
198,0,198,0,344.1967718000524,,,,,,,,,,,,344.1540584000759,10,0.0295247002504766,344.1967718000524,344.1967718000524,345.91573330014944,[0.2682291666666667],[-0.2955729166666667],[1],[0],[0],[1.7612259997986257],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
199,0,199,0,345.942859900184,,,,,,,,,,,,345.91873309994116,5,0.015842000022530556,345.942859900184,345.942859900184,347.83160729985684,[-0.09244791666666667],[0.2747395833333333],[1],[0],[0],[1.9123254003934562],['target'],,,,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.83383879996836,347.8459226000123,351.8426163000986,A2,001,2024-10-07_20h11.13.283,untitled,2024.1.5,None,2024-10-07 20h11.23.586085 +0530,
