trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Hello.started,text_2.started,Hello.stopped,guidelines.started,guideline.started,key_resp.started,guidelines.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,num_distr,mouse.started,polygon.started,target.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Thank_you.started,text_3.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
156,0,156,0,304.3991506998427,,,,,,,,,,,,304.3574529001489,10,0.029025500174611807,304.3991506998427,304.3991506998427,305.4871088000946,[-0.16536458333333334],[0.08333333333333333],[1],[0],[0],[1.129247599747032],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
157,0,157,0,305.51241340022534,,,,,,,,,,,,305.490017300006,5,0.015538299921900034,305.51241340022534,305.51241340022534,306.5360298999585,[-0.22135416666666666],[0.17578125],[1],[0],[0],[1.0454912995919585],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
158,0,158,0,306.5796662000939,,,,,,,,,,,,306.53898560022935,10,0.029676400125026703,306.5796662000939,306.5796662000939,308.5333206001669,[0.3880208333333333],[0.3333333333333333],[1],[0],[0],[1.9939260999672115],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
159,0,159,0,308.577382999938,,,,,,,,,,,,308.53617820004,10,0.030020699836313725,308.577382999938,308.577382999938,310.36531959986314,[-0.09635416666666667],[-0.3111979166666667],[1],[0],[0],[1.8286733999848366],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
160,0,160,0,310.39210980013013,,,,,,,,,,,,310.3683004998602,5,0.016025600023567677,310.39210980013013,310.39210980013013,313.1462073000148,[-0.4192708333333333],[0.06770833333333333],[1],[0],[0],[2.7774362000636756],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
161,0,161,0,313.17407660000026,,,,,,,,,,,,313.1491374000907,5,0.015937400050461292,313.17407660000026,313.17407660000026,315.19350910000503,[-0.2669270833333333],[-0.2630208333333333],[1],[0],[0],[2.0439614998176694],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
162,0,162,0,315.21955869998783,,,,,,,,,,,,315.1964277001098,5,0.01582589978352189,315.21955869998783,315.21955869998783,316.6760582998395,[-0.21875],[-0.30859375],[1],[0],[0],[1.4792053001001477],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
163,0,163,0,316.7217779997736,,,,,,,,,,,,316.67897319979966,10,0.029171799775213003,316.7217779997736,316.7217779997736,319.3403162001632,[0.4192708333333333],[0.3932291666666667],[1],[0],[0],[2.6608996000140905],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
164,0,164,0,319.3669985998422,,,,,,,,,,,,319.3432200998068,5,0.01575260004028678,319.3669985998422,319.3669985998422,321.5212615998462,[-0.4114583333333333],[0.10677083333333333],[1],[0],[0],[2.1775851999409497],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
165,0,165,0,321.5483113001101,,,,,,,,,,,,321.52429739991203,5,0.016079400200396776,321.5483113001101,321.5483113001101,323.28639000002295,[-0.06640625],[0.2864583333333333],[1],[0],[0],[1.7615105998702347],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
166,0,166,0,323.31426439993083,,,,,,,,,,,,323.2894763997756,5,0.016021499875932932,323.31426439993083,323.31426439993083,325.5668012998067,[0.4388020833333333],[0.234375],[1],[0],[0],[2.276900399941951],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
167,0,167,0,325.592089000158,,,,,,,,,,,,325.5696836002171,5,0.015071299858391285,325.592089000158,325.592089000158,327.81520509999245,[-0.4140625],[0.3541666666666667],[1],[0],[0],[2.2450919998809695],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
168,0,168,0,327.84289170010015,,,,,,,,,,,,327.8182247001678,5,0.017029799986630678,327.84289170010015,327.84289170010015,329.1470256000757,[-0.3020833333333333],[0.3138020833333333],[1],[0],[0],[1.3283465998247266],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
169,0,169,0,329.1741268998012,,,,,,,,,,,,329.14999190019444,5,0.015999299939721823,329.1741268998012,329.1741268998012,332.61038309987634,[0.3411458333333333],[0.4791666666666667],[1],[0],[0],[3.4596760999411345],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
170,0,170,0,332.64700820017606,,,,,,,,,,,,332.6159143000841,5,0.021731100045144558,332.64700820017606,332.64700820017606,334.5248174001463,[-0.20182291666666666],[0.3372395833333333],[1],[0],[0],[1.9084085999056697],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
171,0,171,0,334.55087479995564,,,,,,,,,,,,334.5277444999665,5,0.015788400080055,334.55087479995564,334.55087479995564,337.2724497001618,[0.4166666666666667],[-0.16145833333333334],[1],[0],[0],[2.7442533997818828],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
172,0,172,0,337.30053889984265,,,,,,,,,,,,337.2753490000032,5,0.016298600006848574,337.30053889984265,337.30053889984265,341.7348397001624,[-0.4752604166666667],[0.13151041666666666],[1],[0],[0],[4.459034400060773],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
173,0,173,0,341.77851210022345,,,,,,,,,,,,341.7378257000819,10,0.029660099651664495,341.77851210022345,341.77851210022345,346.1796792000532,[0.1328125],[0.34765625],[1],[0],[0],[4.441447700373828],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
174,0,174,0,346.22408870002255,,,,,,,,,,,,346.1826475998387,10,0.030112700071185827,346.22408870002255,346.22408870002255,350.7597678001039,[-0.2552083333333333],[0.44140625],[1],[0],[0],[4.57667910028249],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
175,0,175,0,350.80607050005347,,,,,,,,,,,,350.7626867000945,10,0.030040600337088108,350.80607050005347,350.80607050005347,357.1198255000636,[0.3671875],[-0.2955729166666667],[1],[0],[0],[6.356704500038177],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
176,0,176,0,357.14573179977015,,,,,,,,,,,,357.1226896001026,5,0.015604599844664335,357.14573179977015,357.14573179977015,358.4685423001647,[0.3359375],[0.0026041666666666665],[1],[0],[0],[1.3452932997606695],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
177,0,177,0,358.49493490019813,,,,,,,,,,,,358.4714127997868,5,0.016009300015866756,358.49493490019813,358.49493490019813,359.93363810004666,[0.3515625],[0.3763020833333333],[1],[0],[0],[1.4617456002160907],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
178,0,178,0,359.96086960006505,,,,,,,,,,,,359.93655580002815,5,0.015606699977070093,359.96086960006505,359.96086960006505,361.36532980017364,[0.016927083333333332],[0.47265625],[1],[0],[0],[1.42833560006693],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
179,0,179,0,361.3914939002134,,,,,,,,,,,,361.36836980003864,5,0.015867299865931273,361.3914939002134,361.3914939002134,363.12970920000225,[-0.15364583333333334],[-0.09375],[1],[0],[0],[1.760897799860686],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
180,0,180,0,363.173483800143,,,,,,,,,,,,363.13258979981765,10,0.030114199966192245,363.173483800143,363.173483800143,365.1614580000751,[0.36328125],[0.21744791666666666],[1],[0],[0],[2.0284751998260617],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
181,0,181,0,365.2062555998564,,,,,,,,,,,,365.1644234000705,10,0.029583599884063005,365.2062555998564,365.2062555998564,367.0286845997907,[-0.046875],[-0.4036458333333333],[1],[0],[0],[1.8637298000976443],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
182,0,182,0,367.074958300218,,,,,,,,,,,,367.03266579983756,10,0.030664900317788124,367.074958300218,367.074958300218,368.9075989997946,[-0.13411458333333334],[0.2838541666666667],[1],[0],[0],[1.8743976997211576],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
183,0,183,0,368.95355249987915,,,,,,,,,,,,368.9105161000043,10,0.028656700160354376,368.95355249987915,368.95355249987915,371.4056874997914,[0.4622395833333333],[-0.3528645833333333],[1],[0],[0],[2.49466220010072],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
184,0,184,0,371.4335953001864,,,,,,,,,,,,371.40959519986063,5,0.0160005996003747,371.4335953001864,371.4335953001864,372.85390720004216,[0.44140625],[-0.07161458333333333],[1],[0],[0],[1.443859999999404],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
185,0,185,0,372.8811257001944,,,,,,,,,,,,372.856781499926,5,0.01645899983122945,372.8811257001944,372.8811257001944,374.4024744001217,[0.3971354166666667],[-0.4401041666666667],[1],[0],[0],[1.5452852002345026],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
186,0,186,0,374.4491938999854,,,,,,,,,,,,374.4054805999622,10,0.031182000413537025,374.4491938999854,374.4491938999854,375.8174402001314,[0.20833333333333334],[0.018229166666666668],[1],[0],[0],[1.4115235996432602],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
187,0,187,0,375.84623260004446,,,,,,,,,,,,375.82050780020654,5,0.01643029972910881,375.84623260004446,375.84623260004446,377.18342099990696,[-0.13932291666666666],[0.34375],[1],[0],[0],[1.3624179000034928],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
188,0,188,0,377.2320981998928,,,,,,,,,,,,377.1864466997795,10,0.03275769995525479,377.2320981998928,377.2320981998928,379.380450299941,[0.3606770833333333],[-0.3151041666666667],[1],[0],[0],[2.1934611997567117],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
189,0,189,0,379.42603409988806,,,,,,,,,,,,379.3833558000624,10,0.02946439990773797,379.42603409988806,379.42603409988806,381.9947640001774,[0.5052083333333334],[-0.078125],[1],[0],[0],[2.6109800999984145],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
190,0,190,0,382.03922150004655,,,,,,,,,,,,381.9977711997926,10,0.030178800225257874,382.03922150004655,382.03922150004655,384.69257629988715,[0.3059895833333333],[-0.3932291666666667],[1],[0],[0],[2.694323499687016],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
191,0,191,0,384.7191598000936,,,,,,,,,,,,384.69552840013057,5,0.015771500300616026,384.7191598000936,384.7191598000936,388.57212059991434,[0.21354166666666666],[0.3385416666666667],[1],[0],[0],[3.876157300081104],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
192,0,192,0,388.59769860003144,,,,,,,,,,,,388.57496970007196,5,0.015614899806678295,388.59769860003144,388.59769860003144,395.6477843001485,[-0.34765625],[0.3020833333333333],[1],[0],[0],[7.07237059995532],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
193,0,193,0,395.69350819988176,,,,,,,,,,,,395.65071769990027,10,0.03050380013883114,395.69350819988176,395.69350819988176,397.2135214000009,[-0.4908854166666667],[0.3424479166666667],[1],[0],[0],[1.562327299732715],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
194,0,194,0,397.24009560002014,,,,,,,,,,,,397.21636880002916,5,0.016112900339066982,397.24009560002014,397.24009560002014,398.8952047000639,[-0.17057291666666666],[0.17057291666666666],[1],[0],[0],[1.6784339998848736],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
195,0,195,0,398.9414286999963,,,,,,,,,,,,398.8982857000083,10,0.03033940028399229,398.9414286999963,398.9414286999963,400.26019660010934,[-0.045572916666666664],[0.3333333333333333],[1],[0],[0],[1.3614794998429716],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
196,0,196,0,400.2871097000316,,,,,,,,,,,,400.2632071999833,5,0.016419799998402596,400.2871097000316,400.2871097000316,402.3421046999283,[0.3763020833333333],[-0.4075520833333333],[1],[0],[0],[2.0783828999847174],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
197,0,197,0,402.3857137998566,,,,,,,,,,,,402.34501449996606,10,0.02942309994250536,402.3857137998566,402.3857137998566,404.14020649995655,[-0.265625],[-0.13411458333333334],[1],[0],[0],[1.7947856998071074],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
198,0,198,0,404.16660539992154,,,,,,,,,,,,404.1431301999837,5,0.015743699856102467,404.16660539992154,404.16660539992154,405.67152180010453,[-0.2747395833333333],[-0.055989583333333336],[1],[0],[0],[1.5279561998322606],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
199,0,199,0,405.70003149984404,,,,,,,,,,,,405.6744670998305,5,0.01688660029321909,405.70003149984404,405.70003149984404,407.43675599992275,[-0.4609375],[-0.16015625],[1],[0],[0],[1.7618681001476943],['target'],,,,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.43917299993336,407.4519059997983,411.4490094999783,N3,001,2024-10-07_20h31.10.565,untitled,2024.1.5,None,2024-10-07 20h31.27.406187 +0530,
